,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
10392,ROST,75.95,2018-04-03,172945061.45000002,ROST,94.36,2019-04-03,162066319.52
10393,RP,27.41,2011-02-09,1466435.0,RP,27.21,2012-02-09,2979495.0
10394,RP,20.32,2012-02-24,8190992.0,RP,21.79,2013-02-25,6828986.0
10395,RP,21.43,2013-02-27,4772461.0,RP,16.8,2014-02-27,41299440.0
10396,RP,17.56,2014-03-03,20162392.0,RP,19.82,2015-03-03,4069977.54
10397,RP,20.27,2015-03-02,7756011.45,RP,20.12,2016-03-01,15941035.760000002
10398,RP,19.98,2016-02-29,10389819.78,RP,34.25,2017-02-28,42175998.0
10399,RP,34.1,2017-03-01,50487641.6,RP,52.35,2018-03-01,39922476.45
10400,RP,52.35,2018-03-01,39922476.45,RP,61.58,2019-03-01,55668874.22
10401,RPM,18.73,2010-07-29,16958142.0,RPM,21.27,2011-07-29,22533438.0
10402,RPM,22.03,2011-07-27,19410633.0,RPM,27.09,2012-07-26,30102408.0
10403,RPM,27.09,2012-07-26,30102408.0,RPM,35.1,2013-07-26,13257270.0
10404,RPM,35.34,2013-07-24,15793446.000000002,RPM,44.48,2014-07-24,21817440.0
10405,RPM,45.72,2014-08-14,18886932.0,RPM,46.2,2015-08-14,19779698.400000002
10406,RPM,44.84,2015-07-27,72510853.68,RPM,51.04,2016-07-26,31901888.48
10407,RPM,52.38,2016-07-28,84601137.96000001,RPM,52.03,2017-07-28,42288631.22
10408,RPM,51.05,2017-07-24,203711757.79999998,RPM,62.0,2018-07-24,91471886.0
10409,RPM,62.15,2018-07-23,122090505.35,RPM,65.52,2019-07-23,81342752.39999999
10410,RRC,35.88,2009-02-25,175941168.0,RRC,49.26,2010-02-25,179680776.0
10411,RRC,41.89,2010-11-19,156010927.0,RRC,68.48,2011-11-21,156408320.0
10412,RRC,63.12,2011-09-02,93935184.0,RRC,65.0,2012-09-04,88933000.0
10413,RRC,66.15,2012-02-23,140509215.0,RRC,70.48,2013-02-22,78683872.0
10414,RRC,71.37,2013-02-27,155365353.0,RRC,84.96,2014-02-27,155740176.0
10415,RRC,87.65,2014-06-23,81900160.0,RRC,50.71,2015-06-23,141223851.01
10416,RRC,51.37,2015-02-24,113316723.41,RRC,22.09,2016-02-24,102615383.88
10417,RRC,23.24,2016-02-25,133260879.08,RRC,28.74,2017-02-24,200450607.54
10418,RRC,30.18,2017-02-22,145886951.1,RRC,13.06,2018-02-22,122770647.54
10419,RRC,14.06,2018-02-28,223723366.76000002,RRC,10.39,2019-02-28,131874856.81
10420,RRGB,42.14,2013-02-28,5427632.0,RRGB,77.65,2014-02-28,11507730.0
10421,RRGB,73.45,2014-02-24,24826100.0,RRGB,81.84,2015-02-24,20972727.6
10422,RRGB,82.01,2015-02-20,19076510.12,RRGB,63.48,2016-02-22,10993212.479999999
10423,RRGB,62.73,2016-02-19,11693562.03,RRGB,47.85,2017-02-21,16242156.15
10424,RRGB,47.85,2017-02-21,16242156.15,RRGB,52.45,2018-02-21,18704142.05
10425,RRGB,53.65,2018-02-27,13055137.35,RRGB,28.48,2019-02-27,20730449.6
10426,RS,44.08,2010-02-26,40289120.0,RS,55.57,2011-02-28,28340700.0
10427,RS,54.77,2011-02-25,29723679.0,RS,54.22,2012-02-27,24192964.0
10428,RS,54.9,2012-02-24,22646250.0,RS,68.36,2013-02-25,79263420.0
10429,RS,65.57,2013-02-27,65622455.99999999,RS,68.9,2014-02-27,35345700.0
10430,RS,68.9,2014-02-27,35345700.0,RS,57.71,2015-02-27,31093166.93
10431,RS,57.5,2015-02-26,33057440.0,RS,60.91,2016-02-26,25782593.9
10432,RS,60.91,2016-02-26,25782593.9,RS,84.21,2017-02-27,79462324.41
10433,RS,82.77,2017-02-24,30834804.72,RS,93.28,2018-02-26,43002080.0
10434,RS,93.23,2018-02-28,37748360.85,RS,90.17,2019-02-28,43875639.96
10435,RSG,19.56,2009-03-02,102081684.0,RSG,29.03,2010-03-02,68580472.0
10436,RSG,27.81,2010-02-24,51334479.0,RSG,28.79,2011-02-24,107110316.0
10437,RSG,29.99,2011-02-18,154949333.0,RSG,29.69,2012-02-21,62417287.0
10438,RSG,29.81,2012-02-17,89128919.0,RSG,31.35,2013-02-19,79976985.0
10439,RSG,31.36,2013-02-15,56984256.0,RSG,34.34,2014-02-18,110358458.00000001
10440,RSG,33.46,2014-02-13,67201064.0,RSG,41.0,2015-02-13,194273498.0
10441,RSG,40.65,2015-02-23,35136559.199999996,RSG,46.03,2016-02-23,44523806.34
10442,RSG,44.0,2016-02-12,110244024.0,RSG,58.08,2017-02-13,64723422.72
10443,RSG,59.22,2017-02-17,167148094.68,RSG,64.68,2018-02-20,107722923.00000001
10444,RSG,63.76,2018-02-09,201759211.04,RSG,76.8,2019-02-11,106999296.0
10445,RSLS,1562400.0,2017-03-08,2775705156000.0,RSLS,418320.0,2018-03-08,41799371040.0
10446,RSLS,176400.0,2018-04-02,274891176000.0,RSLS,31.2,2019-04-02,1120953.5999999999
10447,RSPP,69.72,2014-02-10,29324232.0,RSPP,83.91,2015-02-10,89614789.17
10448,RSPP,85.88,2015-03-17,152088327.2,RSPP,86.78,2016-03-16,82629486.16
10449,RSPP,65.44,2016-02-25,261222999.35999998,RSPP,125.03,2017-02-24,260963491.21
10450,RSPP,125.5,2017-02-27,358084632.0,RSPP,114.28,2018-02-27,300608740.24
10451,RST,13.0,2011-03-14,1934400.0,RST,10.0,2012-03-13,726000.0
10452,RST,10.09,2012-03-14,1223917.0,RST,13.4,2013-03-14,1873320.0
10453,RST,13.27,2013-03-07,1329654.0,RST,11.57,2014-03-07,1100307.0
10454,RST,11.42,2014-03-03,2128688.0,RST,10.3,2015-03-03,690522.3
10455,RST,8.55,2015-04-30,1079830.8,RST,7.93,2016-04-29,250001.18
10456,RST,7.36,2016-03-14,496358.4,RST,7.56,2017-03-14,1373636.88
10457,RST,7.56,2017-03-14,1373636.88,RST,13.6,2018-03-14,3613928.0
10458,RST,13.8,2018-03-07,2935991.4000000004,RST,17.19,2019-03-07,22575300.39
10459,RSYS,8.37,2011-03-15,413477.99999999994,RSYS,7.65,2012-03-14,310590.0
10460,RSYS,6.57,2012-04-27,987471.0,RSYS,4.93,2013-04-29,330803.0
10461,RSYS,4.93,2013-04-29,330803.0,RSYS,3.18,2014-04-29,973080.0
10462,RSYS,3.24,2014-04-30,621108.0,RSYS,2.19,2015-04-30,651211.83
10463,RSYS,2.31,2015-04-29,581126.7000000001,RSYS,4.42,2016-04-28,500808.1
10464,RSYS,2.7,2016-03-02,464651.10000000003,RSYS,3.9,2017-03-02,848382.6
10465,RSYS,3.89,2017-03-01,259587.48,RSYS,0.86,2018-03-01,613555.82
10466,RT,11.09,2011-07-06,10585405.0,RT,7.08,2012-07-05,3867096.0
10467,RT,6.42,2012-08-06,2880654.0,RT,7.42,2013-08-06,3626896.0
10468,RT,7.24,2013-08-05,3623620.0,RT,5.51,2014-08-05,3880693.0
10469,RT,5.67,2014-08-06,2308824.0,RT,7.38,2015-08-06,2605996.08
10470,RT,6.95,2015-08-17,2409384.3000000003,RT,3.27,2016-08-16,1820392.65
10471,RT,3.23,2016-08-15,2381107.55,RT,2.0,2017-08-15,599304.0
10472,RTN,44.86,2009-02-25,209527602.0,RTN,55.51,2010-02-25,117858832.0
10473,RTN,56.61,2010-02-24,121479399.0,RTN,50.71,2011-02-24,150715191.0
10474,RTN,51.27,2011-02-23,123519684.00000001,RTN,50.26,2012-02-23,107018618.0
10475,RTN,50.01,2012-02-22,91448286.0,RTN,53.89,2013-02-21,102170051.0
10476,RTN,54.45,2013-02-13,77667480.0,RTN,95.2,2014-02-13,191056880.0
10477,RTN,92.81,2014-02-11,220256692.0,RTN,107.47,2015-02-11,111237898.2
10478,RTN,107.47,2015-02-11,111237898.2,RTN,124.17,2016-02-11,485843808.27
10479,RTN,126.37,2016-02-10,220444124.58,RTN,148.38,2017-02-09,200568658.73999998
10480,RTN,151.59,2017-02-15,267815872.08,RTN,214.07,2018-02-15,464723064.51
10481,RTN,208.59,2018-02-14,386519981.67,RTN,180.54,2019-02-14,234301923.35999998
10482,RUN,5.31,2016-02-12,6918064.47,RUN,6.03,2017-02-13,3781207.98
10483,RUN,5.4,2017-03-08,13902300.0,RUN,6.74,2018-03-08,21055995.900000002
10484,RUN,7.3,2018-03-06,30804350.2,RUN,15.65,2019-03-06,25856773.5
10485,RUSHA,12.42,2011-03-11,1235790.0,RUSHA,15.24,2012-03-12,646176.0
10486,RUSHA,15.68,2012-03-15,2270464.0,RUSHA,17.33,2013-03-15,4564722.0
10487,RUSHA,17.33,2013-03-15,4564722.0,RUSHA,19.94,2014-03-17,2729786.0
10488,RUSHA,18.89,2014-03-03,1798328.0,RUSHA,18.31,2015-03-03,3040082.5399999996
10489,RUSHA,18.63,2015-03-02,6552692.64,RUSHA,11.73,2016-03-01,2527146.39
10490,RUSHA,11.25,2016-02-29,2859975.0,RUSHA,23.85,2017-02-28,10355980.05
10491,RUSHA,23.33,2017-03-01,9990605.899999999,RUSHA,28.31,2018-03-01,10308010.719999999
10492,RUSHA,28.31,2018-03-01,10308010.719999999,RUSHA,28.13,2019-03-01,6682000.2
10493,RUTH,4.18,2010-03-05,1340108.0,RUTH,4.98,2011-03-07,1175280.0
10494,RUTH,4.98,2011-03-04,906858.0000000001,RUTH,6.07,2012-03-05,580292.0
10495,RUTH,6.25,2012-03-02,895625.0,RUTH,9.2,2013-03-04,1943959.9999999998
10496,RUTH,9.3,2013-03-13,1179240.0,RUTH,12.68,2014-03-13,1720676.0
10497,RUTH,12.56,2014-03-11,3485400.0,RUTH,15.2,2015-03-11,1955905.5999999999
10498,RUTH,15.2,2015-03-10,2015398.4,RUTH,17.85,2016-03-09,5800571.7
10499,RUTH,17.48,2016-03-04,5880709.0,RUTH,16.8,2017-03-06,21666187.2
10500,RUTH,18.2,2017-03-08,5583541.6,RUTH,24.9,2018-03-08,6181624.199999999
10501,RUTH,24.05,2018-03-16,8612064.5,RUTH,25.4,2019-03-18,3257346.8
10502,RWC,1.33,2012-03-06,36553.72,RWC,1.9,2013-03-06,508303.19999999995
10503,RWC,2.21,2013-03-05,88194.47,RWC,3.0,2014-03-05,144768.0
10504,RWC,3.0,2014-03-05,144768.0,RWC,5.8,2015-03-05,340668.8
10505,RWC,6.15,2015-03-04,114943.5,RWC,3.99,2016-03-03,29581.86
10506,RWLK,261.25,2016-02-29,20466063.75,RWLK,57.5,2017-02-28,2951705.0
10507,RWLK,241.75,2016-02-03,13371676.0,RWLK,51.25,2017-02-02,2728908.75
10508,RWLK,42.5,2017-04-27,17296735.0,RWLK,26.25,2018-04-27,1358910.0
10509,RWLK,30.0,2018-03-08,29074620.0,RWLK,5.75,2019-03-08,10642657.75
10510,RYAM,17.12,2015-02-02,14000188.16,RYAM,6.96,2016-02-01,6236598.4799999995
10511,RYAM,7.05,2016-02-26,3652668.4499999997,RYAM,13.17,2017-02-27,11337881.79
10512,RYAM,12.06,2017-02-24,6560543.5200000005,RYAM,19.98,2018-02-26,14343142.5
10513,RYAM,20.34,2018-03-01,15184562.58,RYAM,14.17,2019-03-01,4671990.7
10514,RYN,27.59,2010-02-24,25071943.47,RYN,40.03,2011-02-24,29448750.01
10515,RYN,40.79,2011-02-23,37505058.93,RYN,43.8,2012-02-23,38841840.0
10516,RYN,44.6,2012-02-28,63229420.0,RYN,54.54,2013-02-27,48693312.0
10517,RYN,54.45,2013-02-26,69151500.0,RYN,46.73,2014-02-26,37898030.0
10518,RYN,43.92,2014-02-10,39409416.0,RYN,29.57,2015-02-10,22522907.17
10519,RYN,27.49,2015-03-02,16435061.44,RYN,21.94,2016-03-01,12920071.08
10520,RYN,21.88,2016-02-29,10298981.639999999,RYN,28.84,2017-02-28,12528297.88
10521,RYN,28.49,2017-02-24,6062842.9399999995,RYN,34.31,2018-02-26,17831318.720000003
10522,RYN,34.08,2018-02-23,21065256.959999997,RYN,29.49,2019-02-25,12833133.809999999
10523,S,4.65,2015-02-05,176082582.3,S,2.84,2016-02-05,61689312.76
10524,S,2.85,2016-02-04,72031908.9,S,8.6,2017-02-03,151068030.0
10525,S,8.46,2017-02-06,88282088.10000001,S,5.06,2018-02-06,86057256.77999999
10526,S,5.06,2018-02-06,86057256.77999999,S,5.87,2019-02-06,91335368.56
10527,SABR,21.8,2015-03-03,25411017.400000002,SABR,28.0,2016-03-02,79882488.0
10528,SABR,26.93,2016-02-19,42370315.5,SABR,21.25,2017-02-21,236919650.0
10529,SABR,21.34,2017-02-17,101044964.02,SABR,23.1,2018-02-20,83915393.10000001
10530,SABR,22.77,2018-02-16,93192008.58,SABR,22.44,2019-02-19,56253848.64
10531,SAFM,44.6,2010-12-14,70673160.0,SAFM,50.5,2011-12-14,29290000.0
10532,SAFM,49.9,2011-12-20,42170490.0,SAFM,50.0,2012-12-19,25445000.0
10533,SAFM,50.75,2012-12-18,39590075.0,SAFM,68.23,2013-12-18,31187933.0
10534,SAFM,69.0,2013-12-17,35928300.0,SAFM,86.61,2014-12-17,62071481.58
10535,SAFM,88.96,2014-12-18,109556730.88,SAFM,74.98,2015-12-18,74028203.88000001
10536,SAFM,70.83,2015-12-17,55874812.14,SAFM,88.36,2016-12-16,97000547.67999999
10537,SAFM,92.01,2016-12-15,164570742.18,SAFM,146.01,2017-12-15,301085760.9
10538,SAFM,156.52,2017-12-14,325285811.76000005,SAFM,99.95,2018-12-14,41023178.15
10539,SAFM,95.6,2018-12-20,105666106.39999999,SAFM,171.56,2019-12-20,176319245.96
10540,SAH,14.31,2011-02-24,21361968.0,SAH,16.52,2012-02-24,11312896.0
10541,SAH,18.62,2012-03-05,16975854.0,SAH,22.42,2013-03-05,6456960.000000001
10542,SAH,23.42,2013-03-26,6833956.000000001,SAH,22.99,2014-03-26,13679050.0
10543,SAH,23.62,2014-03-03,7390698.0,SAH,24.94,2015-03-03,3912911.4200000004
10544,SAH,24.93,2015-02-27,4096298.16,SAH,19.59,2016-02-29,6450164.22
10545,SAH,19.42,2016-02-26,7619650.620000001,SAH,22.65,2017-02-27,7452302.999999999
10546,SAH,22.65,2017-02-27,7452302.999999999,SAH,21.2,2018-02-27,8409976.4
10547,SAH,20.2,2018-02-28,5605681.8,SAH,15.05,2019-02-28,5138054.95
10548,SAIA,10.21,2011-02-25,967908.0000000001,SAIA,10.94,2012-02-27,476984.0
10549,SAIA,10.99,2012-03-02,884332.3300000001,SAIA,21.07,2013-03-04,4990787.69
10550,SAIA,20.91,2013-03-01,5348778.0,SAIA,34.17,2014-03-03,6297531.0
10551,SAIA,34.48,2014-02-28,5544383.999999999,SAIA,46.17,2015-03-02,10965559.68
10552,SAIA,46.67,2015-02-27,13725413.65,SAIA,26.22,2016-02-29,8185071.18
10553,SAIA,25.91,2016-02-26,5964792.92,SAIA,48.2,2017-02-27,6542716.2
10554,SAIA,47.55,2017-02-24,7021660.949999999,SAIA,74.1,2018-02-26,9033901.5
10555,SAIA,73.35,2018-02-22,8865447.75,SAIA,69.22,2019-02-22,10155819.959999999
10556,SAIC,36.32,2014-04-09,36959232.0,SAIC,52.35,2015-04-09,14789869.65
10557,SAIC,55.38,2015-03-31,63197994.6,SAIC,52.28,2016-03-30,28617706.04
10558,SAIC,46.85,2016-03-29,74855993.0,SAIC,85.24,2017-03-29,26942573.959999997
10559,SAIC,81.0,2017-03-30,165071682.0,SAIC,79.49,2018-04-02,42076282.72
10560,SAIC,76.77,2018-03-29,53560279.44,SAIC,80.76,2019-03-29,129863614.44000001
10561,SAIL,15.9,2018-02-07,6228602.4,SAIL,29.87,2019-02-07,18467904.12
10562,SAM,93.5,2011-03-08,13613600.0,SAM,97.41,2012-03-07,15195960.0
10563,SAM,100.52,2012-02-22,22496376.0,SAM,150.0,2013-02-21,30525000.0
10564,SAM,157.0,2013-02-20,52328100.0,SAM,225.99,2014-02-20,8836209.0
10565,SAM,232.71,2014-02-25,47589195.0,SAM,268.5,2015-02-25,372914011.5
10566,SAM,313.6,2015-02-24,31051417.6,SAM,189.7,2016-02-24,22697984.4
10567,SAM,189.09,2016-02-18,44466782.58,SAM,163.95,2017-02-17,37495692.9
10568,SAM,168.75,2017-02-22,26216325.0,SAM,183.75,2018-02-22,116752728.75
10569,SAM,194.05,2018-02-21,30114037.35,SAM,280.52,2019-02-21,123123594.24
10570,SANM,10.55,2011-05-24,7553800.000000001,SANM,7.09,2012-05-23,4842470.0
10571,SANM,8.0,2011-11-22,6724000.0,SANM,9.2,2012-11-21,6230239.999999999
10572,SANM,9.2,2012-11-21,6230239.999999999,SANM,15.23,2013-11-21,10158410.0
10573,SANM,15.49,2013-11-27,12975973.0,SANM,24.98,2014-11-28,6640058.7
10574,SANM,25.02,2014-11-13,11038573.799999999,SANM,23.08,2015-11-13,8069414.239999999
10575,SANM,23.28,2015-11-19,11898803.76,SANM,31.7,2016-11-18,18853638.4
10576,SANM,31.7,2016-11-18,18853638.4,SANM,33.95,2017-11-20,20258474.25
10577,SANM,33.85,2017-11-13,26266787.6,SANM,24.71,2018-11-13,11332673.17
10578,SANM,25.01,2018-11-15,11199778.120000001,SANM,32.45,2019-11-15,10208867.350000001
10579,SANW,4.98,2011-09-27,95616.00000000001,SANW,6.14,2012-09-26,70610.0
10580,SANW,5.95,2012-09-27,322490.0,SANW,7.95,2013-09-27,1276770.0
10581,SANW,7.84,2013-09-30,1455104.0,SANW,5.08,2014-09-30,3666236.0
10582,SANW,5.02,2014-09-29,207827.99999999997,SANW,4.48,2015-09-29,173376.00000000003
10583,SANW,4.43,2015-09-28,373892.0,SANW,5.08,2016-09-27,226060.0
10584,SANW,4.62,2016-09-15,240702.0,SANW,2.9,2017-09-15,506296.5
10585,SANW,3.05,2017-09-20,185080.09999999998,SANW,3.0,2018-09-20,640800.0
10586,SANW,2.78,2018-10-29,27644.32,SANW,2.25,2019-10-29,10912.5
10587,SATS,58.82,2018-02-22,15098799.9,SATS,39.09,2019-02-22,26829147.87
10588,SAVA,43.89,2011-02-03,5740812.0,SAVA,29.75,2012-02-03,8746500.0
10589,SAVA,28.98,2012-02-09,1431612.0,SAVA,20.3,2013-02-08,2279690.0
10590,SAVA,20.3,2013-02-08,2279690.0,SAVA,33.32,2014-02-10,8889776.0
10591,SAVA,27.44,2014-02-05,27182064.0,SAVA,14.0,2015-02-05,1501990.0
10592,SAVA,14.35,2015-02-18,916175.75,SAVA,12.53,2016-02-18,184253.65
10593,SAVA,14.14,2016-03-03,992868.38,SAVA,4.02,2017-03-03,481559.81999999995
10594,SAVA,4.0,2017-03-07,688328.0,SAVA,6.87,2018-03-07,261726.39
10595,SAVA,5.75,2018-02-06,368718.75,SAVA,1.08,2019-02-06,300219.48000000004
10596,SAVE,16.31,2012-01-31,19589941.0,SAVE,19.59,2013-01-30,5865246.0
10597,SAVE,21.11,2013-02-25,11116526.0,SAVE,55.29,2014-02-25,67901649.0
10598,SAVE,51.41,2014-02-20,64884560.99999999,SAVE,80.13,2015-02-20,70229537.85
10599,SAVE,78.48,2015-02-18,53979564.24,SAVE,46.74,2016-02-18,54073879.92
10600,SAVE,46.6,2016-02-17,95185393.0,SAVE,53.3,2017-02-16,77290703.1
10601,SAVE,53.86,2017-02-13,49813821.36,SAVE,39.84,2018-02-13,96297742.08000001
10602,SAVE,39.84,2018-02-13,96297742.08000001,SAVE,61.75,2019-02-13,80699037.25
10603,SBAC,35.69,2010-03-01,44819502.0,SBAC,42.27,2011-03-01,44620212.0
10604,SBAC,42.35,2011-02-25,60280990.0,SBAC,46.53,2012-02-27,76081203.0
10605,SBAC,46.53,2012-02-27,76081203.0,SBAC,70.18,2013-02-26,101522388.00000001
10606,SBAC,70.36,2013-02-27,183245584.0,SBAC,93.68,2014-02-27,119292112.00000001
10607,SBAC,93.68,2014-02-27,119292112.00000001,SBAC,120.98,2015-02-27,214877538.18
10608,SBAC,125.0,2015-03-02,152117750.0,SBAC,95.74,2016-03-01,131776440.25999999
10609,SBAC,94.1,2016-02-26,277942323.09999996,SBAC,110.97,2017-02-27,106324351.92
10610,SBAC,116.16,2017-03-01,154963480.32,SBAC,157.57,2018-03-01,219971659.25
10611,SBAC,157.57,2018-03-01,219971659.25,SBAC,181.21,2019-03-01,124028822.08
10612,SBGI,12.88,2011-03-04,8911672.0,SBGI,11.4,2012-03-05,5812860.0
10613,SBGI,11.18,2012-03-02,8112208.0,SBGI,15.86,2013-03-04,45118528.0
10614,SBGI,18.0,2013-03-12,16558200.0,SBGI,26.74,2014-03-12,29135904.0
10615,SBGI,29.34,2014-03-03,38640780.0,SBGI,27.38,2015-03-03,49136668.22
10616,SBGI,27.37,2015-03-02,21615512.240000002,SBGI,31.21,2016-03-01,61097975.61
10617,SBGI,30.53,2016-02-26,31413782.44,SBGI,40.25,2017-02-27,60673131.75
10618,SBGI,39.9,2017-02-28,65553665.099999994,SBGI,32.4,2018-02-28,151290957.6
10619,SBGI,33.95,2018-03-01,98429741.2,SBGI,36.41,2019-03-01,62360572.12
10620,SBH,7.49,2009-11-19,5215287.0,SBH,12.38,2010-11-19,10877068.0
10621,SBH,13.04,2010-11-18,24633864.0,SBH,19.55,2011-11-18,26816735.0
10622,SBH,20.09,2011-11-16,31388616.0,SBH,24.77,2012-11-15,159001107.0
10623,SBH,24.77,2012-11-15,159001107.0,SBH,27.12,2013-11-15,33281664.0
10624,SBH,26.9,2013-11-14,120923570.0,SBH,30.47,2014-11-14,33107117.56
10625,SBH,28.2,2014-11-13,68939073.6,SBH,24.24,2015-11-13,75801413.03999999
10626,SBH,22.5,2015-11-12,177792750.0,SBH,27.5,2016-11-11,42503230.0
10627,SBH,26.64,2016-11-15,291505536.0,SBH,14.91,2017-11-15,121308013.47
10628,SBH,14.91,2017-11-15,121308013.47,SBH,20.12,2018-11-15,67767640.76
10629,SBH,21.06,2018-11-14,104279158.61999999,SBH,18.33,2019-11-14,37569937.86
10630,SBUX,4.03,2008-11-24,68566823.0,SBUX,10.76,2009-11-24,96771136.0
10631,SBUX,10.66,2009-11-20,69024566.0,SBUX,15.29,2010-11-22,102634125.0
10632,SBUX,15.29,2010-11-22,102634125.0,SBUX,20.77,2011-11-22,123851510.0
10633,SBUX,21.02,2011-11-18,122405766.0,SBUX,24.48,2012-11-19,155039184.0
10634,SBUX,24.41,2012-11-16,227066702.0,SBUX,40.51,2013-11-18,168448682.0
10635,SBUX,40.51,2013-11-18,168448682.0,SBUX,38.81,2014-11-18,111691609.48
10636,SBUX,39.04,2014-11-14,117886784.64,SBUX,59.5,2015-11-16,481747878.5
10637,SBUX,61.34,2015-11-12,416730403.86,SBUX,53.43,2016-11-11,450758722.05
10638,SBUX,55.72,2016-11-18,487045901.15999997,SBUX,56.67,2017-11-20,358290067.98
10639,SBUX,57.24,2017-11-17,360469014.48,SBUX,68.1,2018-11-19,739251854.6999999
10640,SBUX,67.3,2018-11-16,625074458.6,SBUX,83.92,2019-11-18,539863066.5600001
10641,SCG,37.42,2010-03-03,26235162.0,SCG,40.34,2011-03-03,27076208.000000004
10642,SCG,40.59,2011-03-01,37663461.0,SCG,45.27,2012-02-29,31956093.000000004
10643,SCG,45.27,2012-02-29,31956093.000000004,SCG,48.92,2013-02-28,34278244.0
10644,SCG,48.92,2013-02-28,34278244.0,SCG,49.19,2014-02-28,31452086.0
10645,SCG,49.19,2014-02-28,31452086.0,SCG,56.81,2015-03-02,69505898.8
10646,SCG,57.13,2015-02-27,53633301.22,SCG,64.81,2016-02-29,66059342.370000005
10647,SCG,66.44,2016-02-26,48856986.199999996,SCG,68.93,2017-02-27,32460239.880000003
10648,SCG,69.28,2017-02-24,60981087.36,SCG,38.82,2018-02-26,42929912.22
10649,SCHL,25.53,2010-07-26,6474408.0,SCHL,29.37,2011-07-26,5768268.0
10650,SCHL,29.65,2011-07-27,7492555.0,SCHL,28.56,2012-07-26,3981264.0
10651,SCHL,28.64,2012-07-27,5937072.0,SCHL,30.61,2013-07-29,4643537.0
10652,SCHL,30.61,2013-07-29,4643537.0,SCHL,36.28,2014-07-29,4770820.0
10653,SCHL,36.28,2014-07-29,4770820.0,SCHL,43.03,2015-07-29,3869042.45
10654,SCHL,43.03,2015-07-29,3869042.45,SCHL,41.54,2016-07-28,3568244.46
10655,SCHL,41.75,2016-07-26,6274231.75,SCHL,41.72,2017-07-26,3513241.1999999997
10656,SCHL,42.04,2017-07-24,6311633.36,SCHL,41.87,2018-07-24,7048228.319999999
10657,SCHL,41.27,2018-07-25,5248924.95,SCHL,33.53,2019-07-25,3722869.43
10658,SCHN,50.54,2010-10-21,31071992.0,SCHN,39.35,2011-10-21,20788605.0
10659,SCHN,39.35,2011-10-21,20788605.0,SCHN,28.45,2012-10-22,10680130.0
10660,SCHN,28.47,2012-10-25,14656356.0,SCHN,30.28,2013-10-25,6912924.0
10661,SCHN,29.1,2013-10-29,28678050.0,SCHN,23.21,2014-10-29,10899555.26
10662,SCHN,22.56,2014-10-28,16182716.639999999,SCHN,16.4,2015-10-28,12725399.6
10663,SCHN,16.51,2015-10-27,4633003.180000001,SCHN,24.05,2016-10-26,13034113.950000001
10664,SCHN,23.75,2016-10-25,19125851.25,SCHN,30.4,2017-10-25,13013875.2
10665,SCHN,29.2,2017-10-24,13324398.0,SCHN,25.99,2018-10-24,20908747.08
10666,SCHN,25.99,2018-10-24,20908747.08,SCHN,21.99,2019-10-24,7301119.8
10667,SCI,11.5,2007-03-01,19324600.0,SCI,11.07,2008-02-29,25948080.0
10668,SCI,10.76,2008-03-03,18196236.0,SCI,2.99,2009-03-03,5539573.0
10669,SCI,3.31,2009-03-02,5916625.0,SCI,8.64,2010-03-02,16889472.0
10670,SCI,8.13,2010-02-26,11231595.000000002,SCI,10.89,2011-02-28,18592497.0
10671,SCI,11.09,2011-02-14,13040731.0,SCI,11.05,2012-02-14,12590370.0
10672,SCI,11.2,2012-02-13,9392320.0,SCI,15.09,2013-02-12,22724031.0
10673,SCI,15.51,2013-02-13,51372222.0,SCI,18.08,2014-02-13,59812255.99999999
10674,SCI,18.46,2014-02-14,26648856.0,SCI,24.7,2015-02-17,33999401.8
10675,SCI,24.73,2015-02-13,25283482.13,SCI,22.44,2016-02-16,42072082.800000004
10676,SCI,23.41,2016-02-18,51091529.06,SCI,31.13,2017-02-17,62413003.949999996
10677,SCI,31.32,2017-02-21,57922550.28,SCI,38.5,2018-02-21,56523775.0
10678,SCI,37.6,2018-02-14,135354811.20000002,SCI,44.84,2019-02-14,47980548.760000005
10679,SCOR,21.31,2017-03-23,5161282.0,SCOR,26.2,2018-03-23,4966000.399999999
10680,SCOR,26.2,2018-03-23,4966000.399999999,SCOR,20.86,2019-03-25,1411909.0999999999
10681,SCSC,25.24,2010-08-26,1017171.9999999999,SCSC,29.64,2011-08-26,5281848.0
10682,SCSC,30.19,2011-08-29,2167642.0,SCSC,29.82,2012-08-28,2486988.0
10683,SCSC,29.15,2012-08-24,1460415.0,SCSC,33.68,2013-08-26,5068840.0
10684,SCSC,39.24,2014-01-31,15444864.0,SCSC,34.5,2015-02-02,4680097.5
10685,SCSC,38.91,2014-08-28,1754840.9999999998,SCSC,35.99,2015-08-28,6701373.99
10686,SCSC,34.76,2015-08-27,5447065.8,SCSC,42.08,2016-08-26,2762257.44
10687,SCSC,42.18,2016-08-29,7561186.8,SCSC,37.25,2017-08-29,4267658.0
10688,SCSC,37.25,2017-08-29,4267658.0,SCSC,42.7,2018-08-29,18783303.0
10689,SCSC,42.8,2018-08-28,9752622.0,SCSC,27.74,2019-08-28,3367913.4
10690,SCSS,10.89,2011-02-24,4832982.0,SCSS,28.91,2012-02-24,28910000.0
10691,SCSS,29.07,2012-02-28,21017610.0,SCSS,20.39,2013-02-27,50267467.0
